pmra,pmde,jmag,ra,de,pmr_mas,pmd_mas,pmr_corr_mas,pmd_corr_mas
4.944440000000000301e-07,2.358329999999999916e-06,1.660500000000000043e+01,1.779129166666670017e+02,2.964444444444439952e+01,1.779998399999999981e+00,8.489988000000000312e+00,3.039641857147216797e+00,1.134502315521240234e+01
-3.855559999999999725e-06,-1.391669999999999967e-06,1.660500000000000043e+01,1.900683333333329870e+02,-4.858611111111110326e+00,-1.388001500000000021e+01,-5.010011999999999688e+00,-1.206317615509033203e+01,-2.721524477005004883e+00
3.527780000000000108e-07,-1.349999999999999992e-06,1.660500000000000043e+01,2.056383333333330086e+02,1.704611111111109878e+01,1.270000800000000041e+00,-4.860000000000000320e+00,3.441194772720336914e+00,-1.879140853881835938e+00
-6.972220000000000476e-07,9.833330000000000345e-07,1.660500000000000043e+01,2.190275000000000034e+02,4.742527777777780074e+01,-2.509999300000000044e+00,3.539998999999999896e+00,-1.405094981193542480e+00,3.898233652114868164e+00
-2.294439999999999838e-06,-3.400000000000000058e-06,1.660500000000000043e+01,2.341954166666670005e+02,3.850972222222220154e+01,-8.259983999999999327e+00,-1.224000000000000021e+01,-6.752584457397460938e+00,-1.022413539886474609e+01
1.391669999999999967e-06,-2.536110000000000016e-06,1.660500000000000043e+01,3.361820833333330256e+02,-2.772638888888889852e+01,5.010011999999999688e+00,-9.129996000000000222e+00,2.499838829040527344e+00,-6.719791412353515625e+00
-2.999999999999999864e-07,-2.677779999999999881e-06,1.660399999999999920e+01,1.809333333333330174e+01,-2.827472222222219855e+01,-1.080000000000000071e+00,-9.640007999999999910e+00,-4.713671684265136719e+00,-8.015922546386718750e+00
4.833329999999999513e-07,-1.250000000000000102e-06,1.660399999999999920e+01,2.705333333333329904e+01,5.666666666666669849e-02,1.739998799999999957e+00,-4.500000000000000000e+00,1.396998465061187744e-01,-2.842274904251098633e-01
3.777779999999999832e-07,-2.444439999999999884e-07,1.660399999999999920e+01,2.765416666666670054e+01,-1.998611111111110006e+01,1.360000799999999899e+00,-8.799984499999999876e-01,-2.324550628662109375e+00,2.004553318023681641e+00
-1.227780000000000000e-06,-3.611109999999999703e-08,1.660399999999999920e+01,4.252374999999999972e+01,-2.842944444444439966e+01,-4.420008000000000159e+00,-1.299999699999999925e-01,-7.564905643463134766e+00,1.429927945137023926e+00
7.944440000000000165e-07,-3.499999999999999842e-07,1.660399999999999920e+01,1.239887499999999960e+02,3.352305555555560090e+01,2.859998500000000110e+00,-1.260000000000000009e+00,4.633132934570312500e+00,1.378497004508972168e+00
-8.166669999999999899e-07,1.002780000000000037e-06,1.660399999999999920e+01,1.268862500000000040e+02,1.439416666666670075e+01,-2.940001200000000203e+00,3.610008000000000106e+00,-1.452565312385559082e+00,6.313845634460449219e+00
-1.198610000000000032e-05,1.154169999999999997e-05,1.660399999999999920e+01,1.575683333333329870e+02,2.153083333333330174e+01,-4.314996000000000009e+01,4.155011700000000019e+01,-4.180777740478515625e+01,4.417808532714843750e+01
-2.163889999999999877e-06,-4.972219999999999508e-07,1.660399999999999920e+01,2.139604166666669869e+02,3.002944444444440109e+01,-7.790004299999999660e+00,-1.789999200000000013e+00,-6.137388229370117188e+00,1.418800950050354004e-01
-6.444439999999999703e-07,-7.305559999999999939e-07,1.660399999999999920e+01,2.209833333333330074e+02,3.888083333333329961e+01,-2.319998500000000075e+00,-2.630001500000000103e+00,-1.059037446975708008e+00,-1.246397495269775391e+00
7.305559999999999939e-07,2.416669999999999894e-07,1.660399999999999920e+01,2.420324999999999989e+02,3.481750000000000256e+01,2.630001500000000103e+00,8.700012599999999985e-01,4.209191799163818359e+00,3.412283658981323242e+00
1.377780000000000046e-06,2.427780000000000157e-06,1.660399999999999920e+01,2.602333333333330074e+02,6.401777777777779477e+01,4.960008000000000195e+00,8.740007000000000303e+00,6.101737022399902344e+00,8.231313705444335938e+00
-6.611109999999999964e-07,3.225000000000000039e-06,1.660399999999999920e+01,3.357979166666669926e+02,-4.253666666666669727e+01,-2.379999600000000104e+00,1.160999999999999943e+01,-3.292079448699951172e+00,1.272550868988037109e+01
1.497219999999999956e-06,-1.752780000000000056e-06,1.660399999999999920e+01,3.564775000000000205e+02,-1.107527777777779932e+01,5.389991799999999778e+00,-6.310007999999999839e+00,2.908327579498291016e+00,-2.745986938476562500e+00
-1.566669999999999986e-06,5.222220000000000291e-07,1.660300000000000153e+01,1.405024999999999977e+02,4.759166666666669876e+00,-5.640011999999999581e+00,1.879999299999999929e+00,-3.945262670516967773e+00,4.449927330017089844e+00
-1.833329999999999913e-07,-2.505559999999999945e-06,1.660300000000000153e+01,1.497791666666670096e+02,5.166111111111110432e+00,-6.599987999999999966e-01,-9.020016000000000034e+00,7.580253481864929199e-01,-6.419859886169433594e+00
9.250000000000000376e-07,-1.636109999999999951e-06,1.660300000000000153e+01,1.559983333333329938e+02,-2.859444444444439792e+00,3.330000000000000071e+00,-5.889996000000000009e+00,3.424886465072631836e+00,-3.314161062240600586e+00
2.638889999999999882e-07,-1.480560000000000017e-06,1.660300000000000153e+01,1.629183333333330097e+02,2.065583333333330174e+01,9.500003999999999671e-01,-5.330015699999999690e+00,2.193727493286132812e+00,-2.634063959121704102e+00
-8.055560000000000170e-08,1.027780000000000009e-06,1.660300000000000153e+01,1.772670833333330052e+02,6.765555555555559408e+01,-2.900001700000000016e-01,3.700007999999999964e+00,1.471174955368041992e+00,3.474457740783691406e+00
1.584719999999999965e-05,-1.168670000000000044e-04,1.660300000000000153e+01,1.772670833333330052e+02,6.765555555555559408e+01,5.704992000000000019e+01,-4.207212000000000103e+02,5.881109619140625000e+01,-4.209467468261718750e+02
-1.491670000000000069e-06,-6.805560000000000491e-07,1.660300000000000153e+01,1.791770833333330017e+02,-1.116222222222219962e+01,-5.370012000000000008e+00,-2.450001700000000060e+00,-4.757726669311523438e+00,-6.734460592269897461e-01
8.333329999999999884e-07,-7.472219999999999924e-07,1.660300000000000153e+01,1.830825000000000102e+02,2.960611111111110105e+01,2.999998800000000188e+00,-2.689998999999999807e+00,4.492879390716552734e+00,1.629207134246826172e-01
5.305560000000000030e-07,-1.558329999999999952e-06,1.660300000000000153e+01,2.057454166666670119e+02,-1.393333333333329982e+01,1.910001599999999966e+00,-5.609988000000000419e+00,2.640695571899414062e+00,-3.864068746566772461e+00
-3.372219999999999792e-06,-7.861109999999999643e-07,1.660300000000000153e+01,2.102137500000000045e+02,1.005527777777779974e+01,-1.213999199999999945e+01,-2.829999700000000118e+00,-1.037362098693847656e+01,1.176799014210700989e-01
-7.111110000000000471e-07,-5.427780000000000233e-06,1.660300000000000153e+01,2.137987500000000125e+02,2.068333333333330160e+01,-2.559999700000000100e+00,-1.954000699999999924e+01,-6.147018074989318848e-01,-1.698437309265136719e+01
4.794439999999999619e-06,-6.875000000000000245e-06,1.660300000000000153e+01,2.137987500000000125e+02,2.068333333333330160e+01,1.725998299999999830e+01,-2.475000000000000000e+01,1.920528030395507812e+01,-2.219436645507812500e+01
-7.888889999999999909e-07,5.472220000000000015e-07,1.660300000000000153e+01,2.169191666666669960e+02,1.130444444444439966e+01,-2.840000400000000091e+00,1.969999199999999950e+00,-1.262045860290527344e+00,4.711275577545166016e+00
-4.888890000000000045e-07,9.083330000000000115e-07,1.660300000000000153e+01,2.182866666666670028e+02,1.831749999999999901e+01,-1.760000299999999962e+00,3.269998800000000205e+00,1.372998058795928955e-01,5.898835659027099609e+00
2.738889999999999877e-06,5.833329999999999997e-08,1.660300000000000153e+01,2.231087499999999864e+02,3.565361111111109693e+01,9.860003999999999991e+00,2.099998700000000051e-01,1.129874229431152344e+01,2.030883550643920898e+00
-1.144440000000000049e-06,-1.602780000000000009e-06,1.660300000000000153e+01,2.297408333333330006e+02,2.339722222222219816e+00,-4.119983999999999646e+00,-5.770007999999999804e+00,-3.566917657852172852e+00,-3.268897056579589844e+00
2.286389999999999975e-05,5.100000000000000299e-06,1.660300000000000153e+01,2.349558333333330040e+02,7.882222222222219798e+00,8.231004000000000076e+01,1.835999999999999943e+01,8.375853729248046875e+01,2.074812698364257812e+01
7.611109999999999919e-07,-7.194439999999999934e-07,1.660300000000000153e+01,2.349558333333330040e+02,7.882222222222219798e+00,2.739999500000000143e+00,-2.589998500000000092e+00,4.188495635986328125e+00,-2.018723040819168091e-01
-3.826389999999999799e-05,-1.375559999999999922e-05,1.660300000000000153e+01,3.352208333333330188e+02,-4.201305555555560289e+01,-1.377500499999999874e+02,-4.952015999999999707e+01,-1.387049407958984375e+02,-4.836212921142578125e+01
-9.611110000000000887e-07,-1.955560000000000128e-06,1.660300000000000153e+01,3.491458333333329733e+02,-4.780555555555550118e-01,-3.459999799999999848e+00,-7.040015999999999607e+00,-4.549669742584228516e+00,-3.356157302856445312e+00
-6.250000000000000511e-07,-1.494440000000000086e-06,1.660200000000000031e+01,1.200266666666669977e+02,4.459861111111109722e+01,-2.250000000000000000e+00,-5.379984000000000322e+00,-2.153080105781555176e-01,-2.913292646408081055e+00
-1.513889999999999959e-06,-2.544439999999999986e-06,1.660200000000000031e+01,1.401999999999999886e+02,7.779166666666670338e+00,-5.450003999999999849e+00,-9.159983999999999682e+00,-3.472283601760864258e+00,-6.539469718933105469e+00
-3.166670000000000125e-07,-8.861109999999999598e-07,1.660200000000000031e+01,1.586970833333330120e+02,4.545083333333329989e+01,-1.140001299999999995e+00,-3.189999600000000157e+00,4.815428853034973145e-01,-1.547901868820190430e+00
-2.277779999999999899e-06,-1.836109999999999942e-06,1.660200000000000031e+01,1.935649999999999977e+02,4.814722222222219727e+01,-8.200006999999999380e+00,-6.609995999999999761e+00,-7.114894866943359375e+00,-6.177325725555419922e+00
-8.888890000000000393e-08,-2.777779999999999893e-09,1.660200000000000031e+01,1.999266666666669892e+02,5.537583333333329705e+01,-3.200000499999999803e-01,-1.000000799999999947e-02,9.426251649856567383e-01,-3.636867105960845947e-01
-4.694440000000000047e-07,7.861109999999999643e-07,1.660200000000000031e+01,2.083675000000000068e+02,4.685138888888889852e+01,-1.689998399999999901e+00,2.829999700000000118e+00,-6.881754994392395020e-01,3.122804641723632812e+00
-8.083330000000000160e-07,1.650000000000000084e-06,1.660200000000000031e+01,2.102162500000000023e+02,4.659166666666669698e+01,-2.909999000000000002e+00,5.939999600000000157e+00,-1.904995799064636230e+00,6.260022640228271484e+00
-2.422219999999999994e-06,-5.555559999999999787e-09,1.660200000000000031e+01,2.340533333333330006e+02,3.712499999999999911e+00,-8.719991999999999521e+00,-2.000001599999999893e-02,-7.880045413970947266e+00,2.404021263122558594e+00
-1.294440000000000095e-06,1.147219999999999919e-06,1.660200000000000031e+01,2.510820833333330029e+02,5.313027777777779903e+01,-4.659983999999999682e+00,4.129991999999999663e+00,-2.991588592529296875e+00,4.059128761291503906e+00
1.944440000000000039e-08,-7.694440000000000441e-07,1.660200000000000031e+01,3.423983333333330279e+02,1.863333333333329955e+00,6.999983999999999373e-02,-2.769998300000000135e+00,-9.305450320243835449e-01,8.563875555992126465e-01
-9.555560000000000631e-07,-7.138889999999999678e-07,1.660200000000000031e+01,3.580720833333330120e+02,6.508333333333330417e-01,-3.440001500000000156e+00,-2.570000400000000074e+00,-4.641015529632568359e+00,1.322129011154174805e+00
-5.805559999999999478e-07,5.694439999999999473e-07,1.660099999999999909e+01,4.792500000000000426e+00,-1.768222222222220097e+01,-2.090001599999999904e+00,2.049998500000000057e+00,-5.692284107208251953e+00,5.322686672210693359e+00
-5.972220000000000521e-07,-2.388889999999999840e-06,1.660099999999999909e+01,2.920958333333329904e+01,8.855555555555559843e-01,-2.149999400000000005e+00,-8.600004000000000204e+00,-3.699186801910400391e+00,-4.443715572357177734e+00
-4.108329999999999678e-06,9.722220000000000616e-08,1.660099999999999909e+01,1.313291666666669926e+02,1.312611111111110063e+01,-1.478998799999999925e+01,3.499998999999999749e-01,-1.292046070098876953e+01,3.036898851394653320e+00
-1.944439999999999801e-06,1.499999999999999932e-07,1.660099999999999909e+01,1.432054166666669914e+02,5.192444444444439711e+01,-6.999984300000000381e+00,5.400000000000000355e-01,-4.516049861907958984e+00,2.255166530609130859e+00
-9.444439999999999568e-07,1.191669999999999976e-06,1.660099999999999909e+01,1.848054166666670142e+02,6.131250000000000000e+01,-3.399998399999999865e+00,4.290011999999999937e+00,-1.724983453750610352e+00,3.933023452758789062e+00
-2.777780000000000142e-08,1.011110000000000006e-06,1.660099999999999909e+01,1.870204166666669892e+02,1.932194444444440151e+01,-1.000000759999999933e-01,3.639996000000000009e+00,2.181081295013427734e+00,7.152144908905029297e+00
-8.972220000000000386e-07,-1.011110000000000006e-06,1.660099999999999909e+01,1.898433333333329927e+02,1.078333333333329946e+01,-3.229998999999999842e+00,-3.639996000000000009e+00,-7.049521207809448242e-01,-1.048463582992553711e-01
5.916670000000000265e-07,6.388890000000000506e-08,1.660099999999999909e+01,2.016729166666669926e+02,5.066444444444439910e+01,2.130001299999999986e+00,2.300000299999999942e-01,3.204631328582763672e+00,2.350457608699798584e-01
8.611109999999999874e-07,-2.544439999999999986e-06,1.660099999999999909e+01,2.039449999999999932e+02,2.289583333333330017e+01,3.099999700000000136e+00,-9.159983999999999682e+00,5.217544555664062500e+00,-6.477360725402832031e+00
-1.444439999999999930e-07,-2.247219999999999975e-06,1.660099999999999909e+01,2.143245833333330097e+02,2.328888888888889852e+01,-5.199984300000000115e-01,-8.089992000000000516e+00,1.390381336212158203e+00,-5.677195549011230469e+00
-1.613890000000000061e-06,-1.138889999999999950e-07,1.660099999999999909e+01,2.284245833333330040e+02,4.650083333333329705e+01,-5.810004000000000168e+00,-4.100003999999999871e-01,-4.520402908325195312e+00,3.079482913017272949e-01
-3.233330000000000009e-06,-3.888889999999999958e-08,1.660099999999999909e+01,2.312775000000000034e+02,1.056805555555560083e+01,-1.163998800000000067e+01,-1.400000299999999975e-01,-9.979914665222167969e+00,2.368755578994750977e+00
3.583329999999999834e-07,-4.638889999999999791e-07,1.660099999999999909e+01,2.321704166666669948e+02,2.427722222222219983e+01,1.289998900000000059e+00,-1.670000399999999940e+00,3.410080194473266602e+00,1.214233756065368652e+00
-2.636109999999999906e-06,-1.447220000000000011e-06,1.660099999999999909e+01,2.381545833333329938e+02,3.843694444444439995e+01,-9.489995999999999654e+00,-5.209991999999999734e+00,-7.954957962036132812e+00,-3.099761962890625000e+00
5.027780000000000040e-07,-6.111110000000000252e-08,1.660099999999999909e+01,2.439654166666670108e+02,2.972944444444440038e+01,1.810000800000000076e+00,-2.199999699999999891e-01,3.466750860214233398e+00,2.635105371475219727e+00
6.444439999999999703e-07,-2.166669999999999959e-06,1.660099999999999909e+01,2.542191666666670073e+02,3.209749999999999659e+01,2.319998500000000075e+00,-7.800011600000000378e+00,3.237673759460449219e+00,-5.443167686462402344e+00
8.833330000000000391e-07,-9.305559999999999849e-07,1.660099999999999909e+01,3.286704166666669948e+02,1.746388888888889923e+01,3.179998599999999787e+00,-3.350001600000000135e+00,2.165529966354370117e+00,8.920017629861831665e-02
2.777780000000000142e-08,6.805560000000000491e-07,1.660099999999999909e+01,3.402195833333329915e+02,1.823888888888890003e+00,1.000000759999999933e-01,2.450001700000000060e+00,-9.370185136795043945e-01,6.059129714965820312e+00
2.147220000000000086e-06,2.813890000000000006e-06,1.660000000000000142e+01,2.863250000000000028e+01,-3.746333333333330273e+01,7.729991400000000290e+00,1.013000399999999956e+01,5.394884109497070312e+00,1.043625450134277344e+01
1.561110000000000034e-06,-3.241669999999999831e-06,1.660000000000000142e+01,3.392958333333329790e+01,-2.877055555555559962e+01,5.619996000000000436e+00,-1.167001149999999932e+01,2.335088014602661133e+00,-1.037604522705078125e+01
-4.916670000000000311e-07,-4.916670000000000311e-07,1.660000000000000142e+01,1.195620833333330069e+02,3.621111111111110148e+01,-1.770001200000000052e+00,-1.770001200000000052e+00,-1.171808540821075439e-01,8.109412193298339844e-01
8.333329999999999884e-07,-1.813890000000000052e-06,1.660000000000000142e+01,1.198675000000000068e+02,3.017472222222220068e+01,2.999998800000000188e+00,-6.530003999999999920e+00,4.370152950286865234e+00,-3.864450454711914062e+00
-1.672219999999999975e-06,-5.555560000000000283e-08,1.660000000000000142e+01,1.339608333333329995e+02,2.730638888888890037e+01,-6.019992399999999577e+00,-2.000001499999999877e-01,-4.027845382690429688e+00,2.596858739852905273e+00
-4.330560000000000259e-06,3.861109999999999824e-07,1.660000000000000142e+01,1.374645833333329961e+02,3.951500000000000057e+01,-1.559001499999999929e+01,1.389999599999999891e+00,-1.337926864624023438e+01,3.869483232498168945e+00
-1.997219999999999828e-06,2.022220000000000012e-06,1.660000000000000142e+01,1.444320833333329972e+02,5.692361111111110006e+01,-7.189991499999999647e+00,7.279992000000000019e+00,-4.775907039642333984e+00,8.694309234619140625e+00
-5.583329999999999744e-07,-1.283330000000000044e-06,1.660000000000000142e+01,1.953529166666669994e+02,4.798583333333329648e+01,-2.009998799999999974e+00,-4.619988000000000206e+00,-9.455631375312805176e-01,-4.223561763763427734e+00
1.503609999999999992e-05,6.085560000000000058e-05,1.660000000000000142e+01,1.954512499999999875e+02,5.201805555555559835e+01,5.412995999999999697e+01,2.190801500000000033e+02,5.529306411743164062e+01,2.190896759033203125e+02
-1.361110000000000043e-06,2.886110000000000053e-06,1.660000000000000142e+01,1.954512499999999875e+02,5.201805555555559835e+01,-4.899995999999999796e+00,1.038999600000000001e+01,-3.736893415451049805e+00,1.039951610565185547e+01
-1.083330000000000053e-06,-2.555559999999999889e-07,1.660000000000000142e+01,2.002237499999999955e+02,4.177000000000000313e+01,-3.899987700000000057e+00,-9.200015700000000463e-01,-2.805142641067504883e+00,-1.540587842464447021e-02
3.473330000000000167e-05,-1.001110000000000042e-04,1.660000000000000142e+01,2.182341666666669937e+02,5.366888888888890108e+01,1.250398799999999966e+02,-3.603996000000000208e+02,1.262867584228515625e+02,-3.607127380371093750e+02
-8.333329999999999884e-07,2.194439999999999896e-07,1.660000000000000142e+01,2.182341666666669937e+02,5.366888888888890108e+01,-2.999998800000000188e+00,7.899983999999999895e-01,-1.753122329711914062e+00,4.768701195716857910e-01
-5.972220000000000521e-07,-4.444439999999999794e-07,1.660000000000000142e+01,2.192541666666670039e+02,3.876777777777780187e+01,-2.149999400000000005e+00,-1.599998400000000043e+00,-9.151890873908996582e-01,-2.809117138385772705e-01
-1.327780000000000101e-06,-1.211109999999999997e-06,1.660000000000000142e+01,2.245420833333330108e+02,1.166722222222220040e+01,-4.780007999999999591e+00,-4.359995999999999761e+00,-3.180171251296997070e+00,-1.740130543708801270e+00
-2.783330000000000082e-06,-1.502779999999999908e-06,1.660000000000000142e+01,2.417716666666669880e+02,5.359944444444440137e+01,-1.001998799999999967e+01,-5.410008000000000372e+00,-8.358810424804687500e+00,-5.550333499908447266e+00
2.416670000000000106e-06,-1.802780000000000000e-06,1.660000000000000142e+01,3.257387499999999818e+02,-4.179999999999999716e+01,8.700011999999999190e+00,-6.490008399999999789e+00,7.798547744750976562e+00,-5.187186717987060547e+00
-3.694439999999999987e-06,-6.638890000000000230e-07,1.659900000000000020e+01,1.555874999999999986e+01,-2.950333333333329833e+01,-1.329998400000000025e+01,-2.390000300000000077e+00,-1.683756446838378906e+01,-8.387223482131958008e-01
1.755559999999999926e-06,-1.275000000000000075e-06,1.659900000000000020e+01,1.211274999999999977e+02,5.434444444444439881e+01,6.320015999999999856e+00,-4.589999999999999858e+00,8.366502761840820312e+00,-2.312524795532226562e+00
-1.936109999999999832e-06,-7.138889999999999678e-07,1.659900000000000020e+01,1.444562500000000114e+02,8.803055555555559408e+00,-6.969996000000000080e+00,-2.570000400000000074e+00,-4.992983818054199219e+00,6.477513164281845093e-02
-1.330559999999999971e-06,-2.333330000000000155e-06,1.659900000000000020e+01,1.460783333333330063e+02,2.352194444444440080e+01,-4.790015999999999607e+00,-8.399988000000000454e+00,-2.939481019973754883e+00,-5.672446250915527344e+00
2.361109999999999892e-07,1.666669999999999995e-08,1.659900000000000020e+01,1.773937500000000114e+02,5.910444444444450340e+01,8.499995999999999663e-01,6.000011999999999707e-02,2.591596126556396484e+00,3.251006826758384705e-02
-9.388890000000000370e-07,-6.611109999999999964e-07,1.659900000000000020e+01,1.808970833333330006e+02,-1.903888888888890074e+00,-3.380000400000000127e+00,-2.379999600000000104e+00,-1.895800113677978516e+00,6.612657010555267334e-02
-8.833330000000000391e-07,-1.280560000000000027e-06,1.659900000000000020e+01,1.981579166666670062e+02,8.836111111111110361e+00,-3.179998599999999787e+00,-4.610015999999999892e+00,-7.816771864891052246e-01,-1.238564372062683105e+00
-8.694440000000000396e-06,-1.587499999999999963e-05,1.659900000000000020e+01,1.981579166666670062e+02,8.836111111111110361e+00,-3.129998399999999847e+01,-5.714999999999999858e+01,-2.890166282653808594e+01,-5.377854919433593750e+01
-1.722219999999999920e-06,9.999999999999999547e-08,1.659799999999999898e+01,1.310804166666669914e+02,5.053111111111110176e+01,-6.199991699999999994e+00,3.599999999999999867e-01,-3.699995994567871094e+00,2.522302865982055664e+00
-3.611110000000000100e-07,-2.486110000000000072e-06,1.659799999999999898e+01,1.504912500000000080e+02,5.827944444444440109e+01,-1.299999600000000033e+00,-8.949996000000000507e+00,1.010417342185974121e+00,-7.869184017181396484e+00
-1.941669999999999995e-06,-4.916670000000000311e-07,1.659799999999999898e+01,1.734941666666670130e+02,6.606944444444449616e+00,-6.990012000000000114e+00,-1.770001200000000052e+00,-5.492817401885986328e+00,9.920107126235961914e-01
1.399999999999999937e-06,-1.686109999999999896e-06,1.659799999999999898e+01,2.065212500000000091e+02,-2.841416666666669855e+01,5.040000000000000036e+00,-6.069995999999999725e+00,4.792910099029541016e+00,-4.729250431060791016e+00
-7.833330000000000436e-07,3.833330000000000087e-07,1.659799999999999898e+01,2.112583333333330131e+02,4.479972222222220068e+01,-2.819998700000000191e+00,1.379998800000000081e+00,-1.814499258995056152e+00,1.879343390464782715e+00
-4.916670000000000311e-07,-5.194440000000000025e-07,1.659799999999999898e+01,2.120404166666669994e+02,2.314722222222219905e+00,-1.770001200000000052e+00,-1.869998300000000002e+00,-6.074181795120239258e-01,8.778651952743530273e-01
1.300000000000000047e-06,-4.555559999999999799e-07,1.659799999999999898e+01,2.298937500000000114e+02,2.924249999999999972e+01,4.679999999999999716e+00,-1.640001700000000007e+00,6.566265106201171875e+00,1.038439750671386719e+00
1.727780000000000083e-06,-3.888889999999999958e-08,1.659799999999999898e+01,2.488954166666669892e+02,1.426583333333329939e+01,6.220008400000000215e+00,-1.400000299999999975e-01,7.781239032745361328e+00,2.127980709075927734e+00
1.702779999999999899e-06,6.169440000000000007e-06,1.659799999999999898e+01,3.043216666666669994e+02,-4.032333333333330216e+01,6.130007700000000170e+00,2.220998399999999862e+01,4.971199035644531250e+00,2.397983932495117188e+01
2.052779999999999936e-06,-3.286110000000000035e-06,1.659700000000000131e+01,1.276041666666669983e+01,-1.045833333333330062e+00,7.390007999999999910e+00,-1.182999599999999951e+01,5.749514579772949219e+00,-7.625458240509033203e+00
-1.972219999999999908e-07,-2.230560000000000036e-06,1.659700000000000131e+01,1.358979166666669869e+02,1.539722222222219994e+00,-7.099992000000000525e-01,-8.030015999999999821e+00,5.219261050224304199e-01,-5.656942367553710938e+00
4.361109999999999801e-07,-1.422220000000000039e-06,1.659700000000000131e+01,1.478437500000000000e+02,2.252888888888890051e+01,1.569999600000000051e+00,-5.119991999999999877e+00,3.368600368499755859e+00,-2.422145605087280273e+00
6.722219999999999693e-07,2.624999999999999855e-06,1.659700000000000131e+01,1.481729166666669926e+02,5.198027777777780045e+01,2.419999100000000070e+00,9.449999999999999289e+00,4.787547111511230469e+00,1.096801948547363281e+01
5.606109999999999761e-05,-8.749999999999999869e-07,1.659700000000000131e+01,1.509424999999999955e+02,2.212750000000000128e+01,2.018199600000000089e+02,-3.149999999999999911e+00,2.034634552001953125e+02,-4.951581954956054688e-01
2.750000000000000140e-07,3.277779999999999854e-07,1.659700000000000131e+01,1.509424999999999955e+02,2.212750000000000128e+01,9.899999499999999619e-01,1.180000799999999961e+00,2.633495807647705078e+00,3.834842681884765625e+00
1.230560000000000082e-06,7.194439999999999934e-07,1.659700000000000131e+01,1.769358333333329938e+02,3.322749999999999915e+01,4.430016000000000176e+00,2.589998500000000092e+00,5.500510215759277344e+00,5.137057304382324219e+00
-5.472220000000000015e-07,-1.402780000000000018e-06,1.659700000000000131e+01,2.019483333333330108e+02,2.148388888888889880e+01,-1.969999199999999950e+00,-5.050008000000000052e+00,2.481811344623565674e-01,-2.164689302444458008e+00
-5.083330000000000296e-07,-1.491670000000000069e-06,1.659700000000000131e+01,2.140654166666670051e+02,3.692694444444440194e+01,-1.829998900000000095e+00,-5.370012000000000008e+00,-5.615636110305786133e-01,-4.049908638000488281e+00
-1.188889999999999895e-06,4.611110000000000055e-07,1.659700000000000131e+01,2.162262499999999932e+02,2.638527777777780159e+01,-4.280003999999999920e+00,1.659999599999999909e+00,-2.463675022125244141e+00,3.905411481857299805e+00
-2.419439999999999912e-06,-1.013890000000000088e-06,1.659700000000000131e+01,2.354395833333329904e+02,1.436611111111110084e+01,-8.709984000000000393e+00,-3.650004099999999863e+00,-6.656719207763671875e+00,-1.071202516555786133e+00
-3.575000000000000076e-06,-7.972220000000000431e-07,1.659700000000000131e+01,2.589599999999999795e+02,4.106027777777779875e+01,-1.286999999999999922e+01,-2.869999200000000084e+00,-1.177377128601074219e+01,-1.485278248786926270e+00
-9.805560000000000355e-07,-1.827779999999999973e-06,1.659700000000000131e+01,3.320566666666670130e+02,-9.305277777777780202e+00,-3.530001599999999851e+00,-6.580008000000000301e+00,-5.364997386932373047e+00,-3.208765983581542969e+00
-6.305559999999999984e-07,2.569440000000000170e-06,1.659700000000000131e+01,3.406412500000000136e+02,-5.332583333333329989e+01,-2.270001399999999947e+00,9.249985000000000568e+00,-2.791281461715698242e+00,9.929033279418945312e+00
2.602780000000000176e-06,-6.191669999999999962e-06,1.659600000000000009e+01,1.943541666666670054e+01,-3.395166666666670352e+01,9.370007499999999823e+00,-2.229001200000000082e+01,6.436847686767578125e+00,-2.141423416137695312e+01
-6.472219999999999969e-07,-5.777780000000000270e-07,1.659600000000000009e+01,1.273679166666670000e+02,5.543138888888889682e+01,-2.329999200000000048e+00,-2.080000899999999930e+00,-6.557043641805648804e-02,2.137887105345726013e-02
-6.777780000000000225e-07,9.999999999999999547e-08,1.659600000000000009e+01,1.364612500000000068e+02,1.033027777777780010e+01,-2.440000799999999970e+00,3.599999999999999867e-01,-3.729688823223114014e-01,3.003104925155639648e+00
-1.863889999999999996e-06,-5.555559999999999754e-07,1.659600000000000009e+01,1.646674999999999898e+02,3.268611111111110024e+00,-6.710003999999999635e+00,-2.000001699999999882e+00,-5.889744281768798828e+00,4.703825712203979492e-01
2.402779999999999973e-06,-1.877779999999999918e-06,1.659600000000000009e+01,1.869883333333330029e+02,1.023611111111110006e+01,8.650007999999999697e+00,-6.760008299999999970e+00,1.109488677978515625e+01,-3.285376548767089844e+00
-8.694440000000000396e-07,2.861109999999999869e-07,1.659600000000000009e+01,1.986462500000000091e+02,3.030083333333330131e+01,-3.129998399999999847e+00,1.029999600000000015e+00,-1.366072654724121094e+00,3.243348121643066406e+00
1.352780000000000074e-06,7.500000000000000190e-07,1.659600000000000009e+01,2.034275000000000091e+02,1.256472222222219948e+01,4.870008000000000337e+00,2.700000000000000178e+00,7.097082138061523438e+00,5.913042068481445312e+00
-9.416669999999999578e-07,2.111109999999999903e-07,1.659600000000000009e+01,2.078479166666670039e+02,4.778638888888890079e+01,-3.390001300000000217e+00,7.599995999999999974e-01,-2.395807743072509766e+00,9.617937207221984863e-01
